date,CutFlowers,PotOwn,PotPurchased,Wholesale,FruitsVegs,Commodity,mean_temp,mean_humid,mean_prec_height_mm,total_prec_height_mm,mean_prec_flag,total_prec_flag,mean_sun_dur_min,total_sun_dur_h,public_holiday,school_holiday,day_of_week,month,is_weekend
2017-10-29,0.0,0.0,0.0,0.0,0.0,0.0,9.1041666667,73.4166666667,0.3125,7.5,0.75,1.0,13.2777777778,5.3111111111,no,no,6,10,1
2017-10-30,2169.4,0.0,103.2,0.0,21.55,99.79,5.9958333333,80.1666666667,0.0458333333,1.1,0.4166666667,1.0,11.4444444444,4.5777777778,no,herbstferien,0,10,0
2017-10-31,868.4,0.0,0.0,0.0,0.0,19.2,5.1291666667,82.625,0.0041666667,0.1,0.0416666667,1.0,5.1111111111,2.0444444444,Reformationstag,herbstferien,1,10,0
2017-11-01,148.3,0.0,33.9,0.0,4.44,0.0,6.4833333333,85.8333333333,0.0083333333,0.2,0.4583333333,1.0,9.2222222222,3.6888888889,Allerheiligen,herbstferien,2,11,0
2017-11-02,164.8,6.0,20.8,0.0,8.3,54.94,9.05,82.375,0.0,0.0,0.0,0.0,14.1111111111,5.6444444444,no,herbstferien,3,11,0
2017-11-03,135.5,16.4,73.1,0.0,17.25,74.95,5.8583333333,90.375,0.0,0.0,0.0,0.0,15.5555555556,6.2222222222,no,herbstferien,4,11,0
2017-11-04,126.0,0.0,35.8,0.0,3.1,78.7,5.5791666667,91.75,0.0,0.0,0.0,0.0,1.3333333333,0.5333333333,no,herbstferien,5,11,1
2017-11-05,0.0,0.0,0.0,0.0,0.0,0.0,7.2958333333,91.2083333333,0.3125,7.5,0.5833333333,1.0,0.0555555556,0.0222222222,no,no,6,11,1
2017-11-06,90.6,0.0,3.7,0.0,12.6,40.59,5.9583333333,83.9166666667,0.0041666667,0.1,0.125,1.0,1.2222222222,0.4888888889,no,no,0,11,0
2017-11-07,310.8,0.0,85.0,0.0,3.2,107.19,6.9458333333,81.4583333333,0.0,0.0,0.0,0.0,0.0555555556,0.0222222222,no,no,1,11,0
2017-11-08,244.1,0.0,29.0,0.0,18.1,72.15,7.7916666667,83.375,0.1333333333,3.2,0.25,1.0,2.4444444444,0.9777777778,no,no,2,11,0
2017-11-09,119.7,0.0,5.0,0.0,5.0,98.39,7.2083333333,94.25,0.0291666667,0.7,0.3333333333,1.0,0.0,0.0,no,no,3,11,0
2017-11-10,378.9,0.0,43.4,0.0,23.79,63.35,6.1125,87.5416666667,0.1083333333,2.6,0.5833333333,1.0,0.0,0.0,no,no,4,11,0
2017-11-11,186.9,0.0,40.9,0.0,0.0,32.3,5.2291666667,90.1666666667,0.1708333333,4.1,0.5,1.0,0.0,0.0,no,no,5,11,1
2017-11-12,0.0,0.0,0.0,0.0,0.0,0.0,2.075,95.7916666667,0.5666666667,13.6,0.5416666667,1.0,0.0,0.0,no,no,6,11,1
2017-11-13,54.9,0.0,0.0,0.0,6.9,50.2,2.3958333333,88.3333333333,0.0041666667,0.1,0.375,1.0,3.7222222222,1.4888888889,no,no,0,11,0
2017-11-14,57.8,0.0,0.0,0.0,19.98,31.89,1.3416666667,92.3333333333,0.0,0.0,0.0416666667,1.0,1.2777777778,0.5111111111,no,no,1,11,0
2017-11-15,162.0,0.0,10.3,0.0,14.2,13.7,2.2333333333,90.3333333333,0.0,0.0,0.1666666667,1.0,0.0,0.0,no,no,2,11,0
2017-11-16,67.0,0.0,112.2,0.0,10.0,12.19,4.6708333333,87.5416666667,0.0,0.0,0.0416666667,1.0,0.0,0.0,no,no,3,11,0
2017-11-17,36.2,0.0,17.4,0.0,8.33,30.67,3.25,93.5416666667,0.0666666667,1.6,0.4583333333,1.0,0.0,0.0,no,no,4,11,0
2017-11-18,166.7,0.0,47.7,0.0,10.85,63.85,4.3458333333,81.75,0.0,0.0,0.0833333333,1.0,2.7777777778,1.1111111111,no,no,5,11,1
2017-11-19,0.0,0.0,0.0,0.0,0.0,0.0,4.2125,82.75,0.0833333333,2.0,0.75,1.0,4.7777777778,1.9111111111,no,no,6,11,1
2017-11-20,80.9,0.0,28.9,0.0,16.4,24.1,3.4958333333,86.0833333333,0.3416666667,8.2,0.5,1.0,0.0,0.0,no,no,0,11,0
2017-11-21,95.5,0.0,108.5,0.0,14.1,60.19,7.0166666667,90.375,0.1208333333,2.9,0.75,1.0,0.0,0.0,no,no,1,11,0
2017-11-22,463.7,0.0,272.3,0.0,10.7,221.15,6.4625,88.0833333333,0.0,0.0,0.0,0.0,16.5,6.6,no,no,2,11,0
2017-11-23,216.9,0.0,58.3,0.0,0.0,45.7,7.0583333333,77.2083333333,0.0,0.0,0.0,0.0,16.3888888889,6.5555555556,no,no,3,11,0
2017-11-24,464.1,0.0,198.4,0.0,5.3,315.37,10.6083333333,77.3333333333,0.0458333333,1.1,0.4583333333,1.0,4.3888888889,1.7555555556,no,no,4,11,0
2017-11-25,1046.9,21.9,276.4,0.0,0.0,1592.3,6.5,90.375,0.575,13.8,0.875,1.0,0.0,0.0,no,no,5,11,1
2017-11-26,482.3,0.0,276.2,0.0,0.0,1656.74,2.4916666667,83.9166666667,0.0083333333,0.2,0.4166666667,1.0,0.1666666667,0.0666666667,no,no,6,11,1
2017-11-27,384.1,0.0,152.5,0.0,0.0,103.09,3.3833333333,85.125,0.2583333333,6.2,0.4583333333,1.0,0.3333333333,0.1333333333,no,no,0,11,0
2017-11-28,152.0,6.0,52.4,0.0,2.1,258.27,3.9458333333,93.75,0.3875,9.3,0.7916666667,1.0,0.0,0.0,no,no,1,11,0
2017-11-29,203.2,0.0,33.1,0.0,2.0,171.3,1.6583333333,94.125,0.0166666667,0.4,0.125,1.0,1.8333333333,0.7333333333,no,no,2,11,0
2017-11-30,480.5,0.0,33.9,0.0,5.1,109.4,0.2291666667,94.7083333333,0.0291666667,0.7,0.5416666667,1.0,0.0,0.0,no,no,3,11,0
2017-12-01,619.6,0.0,58.8,0.0,4.5,520.7,0.325,90.375,0.0291666667,0.7,0.1666666667,1.0,8.3333333333,3.3333333333,no,no,4,12,0
2017-12-02,151.6,0.0,36.9,0.0,3.0,190.81,-1.6791666667,84.0,0.0,0.0,0.0,0.0,13.4444444444,5.3777777778,no,no,5,12,1
2017-12-03,0.0,0.0,0.0,0.0,0.0,0.0,-1.1791666667,83.0833333333,0.2916666667,7.0,0.5416666667,1.0,0.0,0.0,no,no,6,12,1
2017-12-04,591.8,0.0,36.3,0.0,2.0,159.95,1.2625,92.7916666667,0.0416666667,1.0,0.875,1.0,0.0,0.0,no,no,0,12,0
2017-12-05,143.8,0.0,48.4,0.0,9.1,50.18,3.6208333333,89.5,0.0166666667,0.4,0.5833333333,1.0,0.0,0.0,no,no,1,12,0
2017-12-06,250.2,0.0,9.0,0.0,4.2,6.8,4.125,82.0,0.0,0.0,0.0416666667,1.0,0.0,0.0,no,no,2,12,0
2017-12-07,135.9,0.0,32.4,0.0,12.0,46.8,3.1958333333,76.0416666667,0.0416666667,1.0,0.0416666667,1.0,22.1666666667,8.8666666667,no,no,3,12,0
2017-12-08,97.0,0.0,19.9,0.0,9.4,99.54,3.4666666667,80.875,0.1666666667,4.0,0.5833333333,1.0,8.7777777778,3.5111111111,no,no,4,12,0
2017-12-09,103.9,0.0,0.0,0.0,0.0,32.45,0.0041666667,75.125,0.0125,0.3,0.5416666667,1.0,0.9444444444,0.3777777778,no,no,5,12,1
2017-12-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.8041666667,81.7083333333,0.2041666667,4.9,0.375,1.0,0.8888888889,0.3555555556,no,no,6,12,1
2017-12-11,255.2,0.0,9.5,0.0,24.0,37.05,4.5125,93.6666666667,0.2625,6.3,0.875,1.0,0.0,0.0,no,no,0,12,0
2017-12-12,145.0,0.0,18.9,0.0,5.2,52.1,3.05,78.0833333333,0.0333333333,0.8,0.2916666667,1.0,0.6111111111,0.2444444444,no,no,1,12,0
2017-12-13,170.3,0.0,71.4,0.0,6.8,168.4,1.2125,83.2083333333,0.15,3.6,0.3333333333,1.0,10.7222222222,4.2888888889,no,no,2,12,0
2017-12-14,95.6,18.0,169.7,0.0,1.75,34.2,4.6375,75.3333333333,0.1916666667,4.6,0.5833333333,1.0,12.0555555556,4.8222222222,no,no,3,12,0
2017-12-15,605.5,0.0,48.0,0.0,14.1,119.6,2.75,90.9166666667,0.3083333333,7.4,0.7916666667,1.0,3.1666666667,1.2666666667,no,no,4,12,0
2017-12-16,168.0,0.0,128.7,0.0,7.0,57.1,1.9375,87.1666666667,0.0,0.0,0.3333333333,1.0,5.7777777778,2.3111111111,no,no,5,12,1
2017-12-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1125,82.375,0.0083333333,0.2,0.5416666667,1.0,0.0,0.0,no,no,6,12,1
2017-12-18,512.7,0.0,168.2,0.0,4.8,147.59,0.175,82.8333333333,0.0,0.0,0.125,1.0,1.2777777778,0.5111111111,no,no,0,12,0
2017-12-19,227.3,0.0,88.6,0.0,25.25,51.44,-0.8208333333,92.5416666667,0.05,1.2,0.2916666667,1.0,2.6666666667,1.0666666667,no,no,1,12,0
2017-12-20,606.7,0.0,33.1,0.0,9.9,75.85,2.0541666667,96.875,0.0666666667,1.6,0.7083333333,1.0,0.0,0.0,no,no,2,12,0
2017-12-21,396.9,0.0,45.4,0.0,34.81,153.33,4.5208333333,97.75,0.25,6.0,0.7916666667,1.0,0.0,0.0,no,no,3,12,0
2017-12-22,1018.1,0.0,98.1,0.0,15.17,99.55,5.0125,97.1666666667,0.0208333333,0.5,0.4166666667,1.0,2.2222222222,0.8888888889,no,no,4,12,0
2017-12-23,925.0,0.0,117.4,0.0,9.72,108.65,6.0791666667,91.375,0.0,0.0,0.2916666667,1.0,0.0,0.0,no,weihnachtsferien,5,12,1
2017-12-24,0.0,0.0,0.0,0.0,0.0,0.0,6.4166666667,88.7083333333,0.0,0.0,0.7083333333,1.0,0.0,0.0,no,weihnachtsferien,6,12,1
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,3.7708333333,86.875,0.0,0.0,0.4166666667,1.0,0.0,0.0,Erster Weihnachtstag,weihnachtsferien,0,12,0
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.0,2.5708333333,82.4166666667,0.0,0.0,0.125,1.0,7.2222222222,2.8888888889,Zweiter Weihnachtstag,weihnachtsferien,1,12,0
2017-12-27,175.0,0.0,69.0,1.3,7.46,50.5,1.75,88.7083333333,0.0125,0.3,0.25,1.0,4.0,1.6,no,weihnachtsferien,2,12,0
2017-12-28,672.35,0.0,35.4,0.0,0.75,73.2,2.075,88.4583333333,0.325,7.8,0.625,1.0,0.0,0.0,no,weihnachtsferien,3,12,0
2017-12-29,222.1,0.0,15.6,0.0,7.38,68.4,0.5125,79.625,0.1041666667,2.5,0.375,1.0,7.3333333333,2.9333333333,no,weihnachtsferien,4,12,0
2017-12-30,197.0,0.0,7.8,0.0,4.3,30.5,3.175,96.4583333333,0.2083333333,5.0,0.375,1.0,0.0,0.0,no,weihnachtsferien,5,12,1
2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,10.4791666667,81.1666666667,0.0791666667,1.9,0.3333333333,1.0,3.5555555556,1.4222222222,no,weihnachtsferien,6,12,1
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,7.2916666667,71.5833333333,0.0166666667,0.4,0.2916666667,1.0,5.1666666667,2.0666666667,Neujahr,no,0,1,0
2018-01-02,222.0,0.0,5.7,0.0,17.3,24.45,4.8583333333,84.5,0.15,3.6,0.7083333333,1.0,0.0,0.0,no,no,1,1,0
2018-01-03,81.0,0.0,9.8,0.0,3.8,28.65,6.0583333333,80.875,0.5291666667,12.7,0.875,1.0,2.8333333333,1.1333333333,no,no,2,1,0
2018-01-04,697.7,1.5,4.8,0.0,46.9,26.93,6.3791666667,86.1666666667,0.3125,7.5,0.625,1.0,0.0,0.0,no,no,3,1,0
2018-01-05,533.7,10.1,108.2,0.0,25.85,122.9,7.7958333333,83.8333333333,0.175,4.2,0.4166666667,1.0,0.0,0.0,no,no,4,1,0
2018-01-06,0.0,0.0,0.0,0.0,0.0,0.0,6.2125,97.0833333333,0.0,0.0,0.1666666667,1.0,0.2222222222,0.0888888889,Heilige Drei Könige,no,5,1,1
2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,5.1291666667,84.4166666667,0.0,0.0,0.0,0.0,0.0,0.0,no,no,6,1,1
2018-01-08,199.9,0.0,50.2,0.0,10.65,41.65,5.7958333333,78.0833333333,0.0,0.0,0.0,0.0,0.8333333333,0.3333333333,no,no,0,1,0
2018-01-09,175.3,19.9,52.6,0.0,19.77,58.15,3.5416666667,91.2083333333,0.0,0.0,0.125,1.0,1.6666666667,0.6666666667,no,no,1,1,0
2018-01-10,151.7,19.2,25.5,0.0,5.14,32.95,1.8625,95.2916666667,0.0,0.0,0.0,0.0,12.3888888889,4.9555555556,no,no,2,1,0
2018-01-11,178.0,0.0,30.1,0.0,8.25,67.84,1.5875,94.0416666667,0.0,0.0,0.0416666667,1.0,0.0,0.0,no,no,3,1,0
2018-01-12,126.3,3.6,9.4,0.0,7.52,42.27,3.0916666667,93.125,0.0,0.0,0.1666666667,1.0,0.0,0.0,no,no,4,1,0
2018-01-13,158.9,28.6,17.0,0.0,5.85,6.75,1.525,83.875,0.0,0.0,0.0,0.0,0.0,0.0,no,no,5,1,1
2018-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.65,74.0833333333,0.0,0.0,0.0,0.0,16.5555555556,6.6222222222,no,no,6,1,1
2018-01-15,105.0,0.0,60.4,0.0,0.0,32.3,-0.1333333333,84.2083333333,0.0875,2.1,0.3333333333,1.0,0.5,0.2,no,no,0,1,0
2018-01-16,269.1,24.9,41.0,0.0,5.55,28.45,4.0291666667,89.9166666667,0.4583333333,11.0,0.875,1.0,6.4444444444,2.5777777778,no,no,1,1,0
2018-01-17,159.5,3.6,19.7,0.0,2.2,11.49,1.4666666667,86.2916666667,0.125,3.0,0.8333333333,1.0,3.4444444444,1.3777777778,no,no,2,1,0
2018-01-18,106.9,3.4,14.1,0.0,4.2,96.14,4.0333333333,78.75,0.225,5.4,0.4583333333,1.0,2.9444444444,1.1777777778,no,no,3,1,0
2018-01-19,115.3,8.7,30.5,0.0,5.66,115.14,1.3916666667,89.5416666667,0.0791666667,1.9,0.5833333333,1.0,2.5555555556,1.0222222222,no,no,4,1,0
2018-01-20,227.5,0.0,38.6,0.0,12.38,40.2,0.9833333333,93.9583333333,0.2208333333,5.3,0.7083333333,1.0,0.6111111111,0.2444444444,no,no,5,1,1
2018-01-21,0.0,0.0,0.0,0.0,0.0,0.0,1.175,91.5416666667,0.0833333333,2.0,0.6666666667,1.0,1.9444444444,0.7777777778,no,no,6,1,1
2018-01-22,56.5,0.0,64.0,0.0,2.15,19.75,0.7375,95.625,0.0583333333,1.4,0.4583333333,1.0,0.0,0.0,no,no,0,1,0
2018-01-23,125.0,5.4,38.1,4.45,7.5,42.7,5.0083333333,86.875,0.0,0.0,0.0833333333,1.0,0.0,0.0,no,no,1,1,0
2018-01-24,136.9,0.0,16.3,0.0,16.9,21.84,6.9791666667,87.7083333333,0.0333333333,0.8,0.375,1.0,0.6111111111,0.2444444444,no,no,2,1,0
2018-01-25,172.5,1.9,44.1,0.0,13.01,69.6,7.6791666667,76.0,0.0,0.0,0.0,0.0,0.3888888889,0.1555555556,no,no,3,1,0
2018-01-26,228.4,5.5,192.45,0.0,7.57,84.4,6.8458333333,87.0833333333,0.0333333333,0.8,0.5,1.0,0.0555555556,0.0222222222,no,no,4,1,0
2018-01-27,203.55,0.0,56.4,0.0,1.0,29.69,5.0958333333,90.1666666667,0.0,0.0,0.0416666667,1.0,7.1666666667,2.8666666667,no,no,5,1,1
2018-01-28,0.0,0.0,0.0,0.0,0.0,0.0,6.2625,84.7916666667,0.0,0.0,0.0833333333,1.0,0.0,0.0,no,no,6,1,1
2018-01-29,247.25,1.9,55.2,0.0,12.15,51.49,7.8791666667,84.5416666667,0.0,0.0,0.6666666667,1.0,0.0,0.0,no,no,0,1,0
2018-01-30,204.2,2.4,57.8,0.0,7.5,34.48,3.9583333333,77.6666666667,0.0,0.0,0.0833333333,1.0,23.6111111111,9.4444444444,no,no,1,1,0
2018-01-31,0.01,19.5,14.8,28.0,14.55,25.6,5.5416666667,88.2083333333,0.3208333333,7.7,0.6666666667,1.0,0.0,0.0,no,no,2,1,0
2018-02-01,160.3,3.8,75.5,288.26,6.0,86.29,3.1083333333,88.2083333333,0.1583333333,3.8,0.625,1.0,0.9444444444,0.3777777778,no,no,3,2,0
2018-02-02,204.4,52.95,20.0,0.0,24.25,29.89,2.0375,85.5833333333,0.025,0.6,0.5,1.0,0.6111111111,0.2444444444,no,no,4,2,0
2018-02-03,333.3,73.5,26.3,0.0,5.85,87.75,1.2583333333,88.2916666667,0.0416666667,1.0,0.4583333333,1.0,0.0,0.0,no,no,5,2,1
2018-02-04,0.0,0.0,0.0,0.0,0.0,0.0,-1.0208333333,92.8333333333,0.1833333333,4.4,0.3333333333,1.0,0.0,0.0,no,no,6,2,1
2018-02-05,170.8,8.0,18.8,202.0,7.3,43.69,-2.0041666667,78.7083333333,0.0,0.0,0.0,0.0,21.3888888889,8.5555555556,no,no,0,2,0
2018-02-06,178.2,27.8,18.5,0.0,6.85,40.6,-2.35,78.8333333333,0.0,0.0,0.0,0.0,12.7777777778,5.1111111111,no,no,1,2,0
2018-02-07,581.4,7.4,23.8,0.0,6.9,17.0,-3.0833333333,81.9583333333,0.0,0.0,0.0,0.0,2.6111111111,1.0444444444,no,no,2,2,0
2018-02-08,178.9,7.8,22.3,491.75,6.7,10.55,-2.0333333333,83.0833333333,0.0,0.0,0.0,0.0,0.0,0.0,no,no,3,2,0
2018-02-09,298.7,12.0,3.5,2.5,20.12,16.7,-2.7875,89.9166666667,0.0,0.0,0.0,0.0,0.0,0.0,no,no,4,2,0
2018-02-10,362.8,5.7,36.7,0.0,12.9,2.55,0.2291666667,86.75,0.0,0.0,0.125,1.0,0.0,0.0,no,no,5,2,1
2018-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.9,89.7916666667,0.025,0.6,0.4166666667,1.0,0.0,0.0,no,no,6,2,1
2018-02-12,280.2,5.4,30.9,169.4,0.0,57.3,0.3458333333,88.0,0.0166666667,0.4,0.5833333333,1.0,2.8333333333,1.1333333333,no,winterferien,0,2,0
2018-02-13,240.7,4.0,16.3,0.0,15.45,21.13,-2.1041666667,82.125,0.0,0.0,0.0,0.0,27.6111111111,11.0444444444,no,winterferien,1,2,0
2018-02-14,1004.65,7.0,50.8,50.0,4.35,128.37,-3.1583333333,76.375,0.0,0.0,0.0,0.0,30.0555555556,12.0222222222,no,winterferien,2,2,0
2018-02-15,106.1,35.0,17.65,159.99,4.3,26.2,-1.575,85.7083333333,0.1041666667,2.5,0.4166666667,1.0,0.0,0.0,no,winterferien,3,2,0
2018-02-16,292.3,30.9,27.4,3.5,16.53,252.1,0.2125,96.2916666667,0.075,1.8,0.2083333333,1.0,0.9444444444,0.3777777778,no,winterferien,4,2,0
2018-02-17,375.29,0.0,0.0,0.0,11.6,18.75,-0.6541666667,89.0,0.0,0.0,0.0,0.0,0.0,0.0,no,winterferien,5,2,1
2018-02-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.1833333333,81.0416666667,0.0,0.0,0.0,0.0,20.5,8.2,no,no,6,2,1
2018-02-19,747.3,15.6,62.5,22.15,14.58,10.75,-1.9625,82.25,0.0,0.0,0.0,0.0,9.7222222222,3.8888888889,no,no,0,2,0
2018-02-20,156.6,11.4,8.7,0.0,31.83,50.34,-2.8375,81.375,0.0,0.0,0.0416666667,1.0,0.0,0.0,no,no,1,2,0
2018-02-21,364.7,1.9,6.9,0.0,3.1,25.39,-0.7166666667,69.3333333333,0.0,0.0,0.0,0.0,29.8888888889,11.9555555556,no,no,2,2,0
2018-02-22,223.4,155.5,6.5,210.2,3.8,32.58,-0.975,57.625,0.0,0.0,0.0,0.0,31.6111111111,12.6444444444,no,no,3,2,0
2018-02-23,330.75,99.4,48.3,0.0,7.8,109.0,-2.1833333333,58.9583333333,0.0,0.0,0.0,0.0,31.6111111111,12.6444444444,no,no,4,2,0
2018-02-24,306.45,10.0,5.0,0.0,4.5,71.15,-3.0916666667,55.5833333333,0.0,0.0,0.0,0.0,31.0555555556,12.4222222222,no,no,5,2,1
2018-02-25,0.0,0.0,0.0,0.0,0.0,0.0,-5.8791666667,51.0,0.0,0.0,0.0,0.0,32.3888888889,12.9555555556,no,no,6,2,1
2018-02-26,295.3,0.0,2.2,49.85,10.9,131.6,-8.2,59.3333333333,0.0,0.0,0.0,0.0,18.3888888889,7.3555555556,no,no,0,2,0
2018-02-27,142.6,8.0,0.0,0.0,12.5,52.55,-9.2125,58.0416666667,0.0,0.0,0.0,0.0,28.9444444444,11.5777777778,no,no,1,2,0
2018-02-28,310.5,0.0,0.0,0.0,3.95,95.84,-9.4333333333,59.4583333333,0.0,0.0,0.0,0.0,27.3888888889,10.9555555556,no,no,2,2,0
2018-03-01,180.5,51.9,0.0,404.65,9.69,43.75,-5.15,46.9583333333,0.0,0.0,0.0,0.0,27.7777777778,11.1111111111,no,no,3,3,0
2018-03-02,342.7,24.5,0.0,0.0,6.9,55.95,-3.9791666667,55.8333333333,0.0,0.0,0.0,0.0,17.0555555556,6.8222222222,no,no,4,3,0
2018-03-03,166.7,5.5,7.5,0.0,0.0,35.5,-2.8333333333,80.4166666667,0.1041666667,2.5,0.2916666667,1.0,0.8888888889,0.3555555556,no,no,5,3,1
2018-03-04,0.0,0.0,0.0,0.0,0.0,0.0,1.9041666667,79.4166666667,0.0166666667,0.4,0.2083333333,1.0,17.3333333333,6.9333333333,no,no,6,3,1
2018-03-05,326.9,21.2,0.0,191.91,26.2,45.05,4.175,73.0416666667,0.0,0.0,0.0416666667,1.0,13.7777777778,5.5111111111,no,no,0,3,0
2018-03-06,217.4,10.5,0.0,0.0,16.03,69.94,-0.4333333333,90.625,0.0791666667,1.9,0.2916666667,1.0,0.0,0.0,no,no,1,3,0
2018-03-07,697.8,105.4,18.5,0.0,1.5,114.83,4.7208333333,79.5833333333,0.0,0.0,0.1666666667,1.0,4.8888888889,1.9555555556,no,no,2,3,0
2018-03-08,156.1,59.8,0.0,441.25,56.45,118.7,6.0833333333,69.5,0.025,0.6,0.2083333333,1.0,7.1111111111,2.8444444444,no,no,3,3,0
2018-03-09,256.7,83.2,0.0,0.0,26.75,75.35,3.9083333333,91.9166666667,0.0916666667,2.2,0.7916666667,1.0,0.0,0.0,no,no,4,3,0
2018-03-10,294.4,73.8,0.0,0.0,0.65,69.3,8.8125,88.0416666667,0.0708333333,1.7,0.5416666667,1.0,4.5555555556,1.8222222222,no,no,5,3,1
2018-03-11,0.0,0.0,0.0,0.0,0.0,0.0,10.8166666667,77.5,0.0,0.0,0.125,1.0,22.7777777778,9.1111111111,no,no,6,3,1
2018-03-12,98.0,45.0,32.9,275.22,6.85,25.8,8.9208333333,90.625,0.3625,8.7,0.7916666667,1.0,0.2222222222,0.0888888889,no,no,0,3,0
2018-03-13,172.5,25.9,11.9,0.0,8.45,60.65,7.8208333333,79.1666666667,0.1666666667,4.0,0.7083333333,1.0,0.7222222222,0.2888888889,no,no,1,3,0
2018-03-14,293.0,31.3,0.0,0.0,42.93,50.3,4.1625,86.25,0.0458333333,1.1,0.3333333333,1.0,0.0,0.0,no,no,2,3,0
2018-03-15,255.2,30.7,54.2,211.55,11.3,69.39,4.4041666667,75.2083333333,0.0125,0.3,0.0416666667,1.0,29.7222222222,11.8888888889,no,no,3,3,0
2018-03-16,193.7,108.1,11.9,0.0,3.7,38.04,5.7458333333,89.875,0.3166666667,7.6,0.875,1.0,0.1111111111,0.0444444444,no,no,4,3,0
2018-03-17,166.6,11.0,22.8,0.0,7.9,272.0,-1.4916666667,77.0,0.0,0.0,0.1666666667,1.0,0.0,0.0,no,no,5,3,1
2018-03-18,0.0,0.0,0.0,0.0,0.0,0.0,-2.4666666667,67.1666666667,0.0458333333,1.1,0.5,1.0,0.0,0.0,no,no,6,3,1
2018-03-19,204.7,7.3,9.65,63.1,2.7,86.4,-1.6875,56.2916666667,0.0,0.0,0.0,0.0,30.8888888889,12.3555555556,no,no,0,3,0
2018-03-20,205.8,85.9,0.0,0.0,11.86,58.05,-2.4458333333,76.375,0.0416666667,1.0,0.4166666667,1.0,9.8333333333,3.9333333333,no,no,1,3,0
2018-03-21,434.6,30.8,16.5,0.0,16.77,106.95,-0.8875,66.75,0.0,0.0,0.0833333333,1.0,35.9444444444,14.3777777778,no,no,2,3,0
2018-03-22,163.3,53.6,6.8,0.0,16.2,77.19,-0.5125,80.6666666667,0.0875,2.1,0.5,1.0,0.3333333333,0.1333333333,no,no,3,3,0
2018-03-23,1162.0,154.9,38.7,362.12,19.73,116.1,2.8291666667,92.625,0.0291666667,0.7,0.25,1.0,1.3888888889,0.5555555556,no,no,4,3,0
2018-03-24,172.2,119.3,20.3,0.0,14.74,39.9,3.6416666667,75.9166666667,0.0,0.0,0.0,0.0,27.5,11.0,no,no,5,3,1
2018-03-25,0.0,0.0,0.0,0.0,0.0,0.0,3.1541666667,71.1666666667,0.0,0.0,0.0,0.0,35.6111111111,14.2444444444,no,no,6,3,1
2018-03-26,148.8,183.5,80.8,218.7,2.47,25.85,3.625,77.9583333333,0.0041666667,0.1,0.2916666667,1.0,2.2222222222,0.8888888889,no,osterferien,0,3,0
2018-03-27,250.6,354.7,78.3,0.0,5.25,100.05,5.5958333333,73.8333333333,0.0666666667,1.6,0.4583333333,1.0,13.2222222222,5.2888888889,no,osterferien,1,3,0
2018-03-28,353.3,98.7,51.3,0.0,20.9,246.68,7.8458333333,85.9166666667,0.2958333333,7.1,0.7083333333,1.0,0.8333333333,0.3333333333,no,osterferien,2,3,0
2018-03-29,944.0,225.9,124.75,637.85,35.8,188.55,5.5208333333,67.4583333333,0.0,0.0,0.125,1.0,9.1666666667,3.6666666667,no,osterferien,3,3,0
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,6.85,66.9166666667,0.0,0.0,0.0416666667,1.0,28.3333333333,11.3333333333,Karfreitag,osterferien,4,3,0
2018-03-31,965.9,202.1,123.6,0.0,10.85,199.58,6.5416666667,85.6666666667,0.0541666667,1.3,0.5,1.0,0.7222222222,0.2888888889,no,osterferien,5,3,1
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,4.7375,83.9583333333,0.175,4.2,0.2916666667,1.0,7.7222222222,3.0888888889,no,osterferien,6,4,1
2018-04-02,0.0,0.0,0.0,0.0,0.0,0.0,8.6291666667,65.7083333333,0.0,0.0,0.125,1.0,24.3333333333,9.7333333333,Ostermontag,osterferien,0,4,0
2018-04-03,101.7,36.9,50.0,188.08,9.7,94.4,14.375,53.625,0.0041666667,0.1,0.2083333333,1.0,24.4444444444,9.7777777778,no,osterferien,1,4,0
2018-04-04,165.8,178.65,99.8,0.0,6.17,133.05,12.9625,66.7916666667,0.0333333333,0.8,0.125,1.0,21.8888888889,8.7555555556,no,osterferien,2,4,0
2018-04-05,277.9,110.8,82.4,0.0,10.5,137.82,9.6208333333,67.2083333333,0.0375,0.9,0.375,1.0,6.6666666667,2.6666666667,no,osterferien,3,4,0
2018-04-06,184.25,180.1,65.7,521.93,40.56,60.39,6.8208333333,54.0416666667,0.0,0.0,0.0,0.0,40.5,16.2,no,osterferien,4,4,0
2018-04-07,252.2,97.5,13.4,0.0,8.96,48.5,10.3583333333,54.0416666667,0.0,0.0,0.0,0.0,40.7777777778,16.3111111111,no,osterferien,5,4,1
2018-04-08,0.0,0.0,0.0,0.0,0.0,0.0,11.5125,65.625,0.0,0.0,0.0,0.0,40.5,16.2,no,no,6,4,1
